Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
Pikimal,724-367-7408,,69.28.233.250,25.29.208.69,05-06-2018 03:43,1366 * 768,5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (K,Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.67 (Edition Rambler,Desktop,116.37923,39.91176,China,Beijing,Beijing Shi,,www2.ee-ip.org/content/CompanyPage/show/turboden-spa/file/215_ORC_Plants_for_Industrial_Heat_Recovery_,,www.google.com.hk,0,1,0,106,www.www2.ee-ip.org/content/CompanyPage/show/turboden-spa/file/215_ORC_Plants_for_Industrial_Heat_Recovery_ --> www.www2.ee-ip.org/content/CompanyPage/show/turboden-spa/file/215_ORC_Plants_for_Industrial_Heat_Recovery_
Adpepper,724-367-7408,http://www.nimbuzz.com,11.99.200.99,181.253.42.157,04-06-2018 16:47,1536 * 864,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,8.2096,53.1537,Germany,Oldenburg (Oldenburg),Niedersachsen,,ee-ip.org,,www.hannovermesse.de,0,0,0,104,www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/partners
Bljesak,724-367-7408,,14.201.103.243,111.238.221.7,04-06-2018 15:42,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,-73.9991637,40.7536854,United States,New York,New York,,ee-ip.org,,www.google.com,0,1,1,468,www.ee-ip.org --> www.ee-ip.org/articles/detailed/b54ae3494e0cfd5837f5693810b4fbe5/utilities-and-governments-are-wasting-millions-of-dollars-subsidizing-a-wrong-technology-for-motor-s --> www.ee-ip.org/articles/detailed/18eb425c07361782ce3b964b2ba036a8/energy-transition-goes-virtual-the-icp-project --> www.ee-ip.org --> www.www2.ee-ip.org/content/CompanyPage/show/i3cp-europe
Nickles,801-380-5024,http://www.critica.com,25.150.2.35,32.82.144.35,04-06-2018 14:03,1829 * 1029,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063,Desktop,12.98359,55.59486,Sweden,Malmo,Skane Lan,,ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality,,,0,0,0,0,www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality
Katohika,671-376-9803,http://www.hitachi.com,66.3.56.244,38.155.87.55,04-06-2018 13:49,2048 * 1152,5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (,Ubuntu Chromium/67.0.3396.62 Chrome/67.0.3396.62 Safari/537.36,Desktop,-90.55216,37.81116,United States,Park Hills,Missouri,,ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery
Edigital,626-061-2120,http://www.dramba.com,164.53.251.212,109.83.151.164,04-06-2018 13:42,1920 * 1080,5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org,,t.co,0,0,0,27,www.ee-ip.org --> www.ee-ip.org
Nickles,801-380-5024,http://www.critica.com,25.150.2.35,32.82.144.35,04-06-2018 13:24,1360 * 768,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,12.98359,55.59486,Sweden,Malmo,Skane Lan,,ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality,,www.google.se,0,1,0,0,www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality
Maniash,378-229-9414,http://www.motime.com,177.205.29.37,86.51.200.72,04-06-2018 12:03,375 * 667,5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) Ap,Version/11.0 Mobile/15E148 Safari/604.1,Mobile,-0.19917,51.49556,United Kingdom,Kensington And Chelsea,Greater London,,ee-ip.org,,t.co,0,0,0,0,www.ee-ip.org
Swisslos,578-340-8936,http://www.cuiweiju.com,184.82.76.219,243.100.177.53,04-06-2018 10:52,1920 * 1200,5.0 (Windows),Firefox,Desktop,14.50597,46.05143,Slovenia,Ljubljana,Ljubljana,,ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting,,www.google.com,0,1,0,16,www.ee-ip.org/articles/detailed/6fd7972a43ed4dcb9e477fe35afb6be9/industry-new-standards-for-easier-investments-in-energy-efficiency --> www.ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting
Oriflame,678-239-6473,http://www.feiren.com,112.5.105.193,173.254.53.65,04-06-2018 07:56,1920 * 1080,5.0 (Windows),Firefox,Desktop,13.53571,48.61502,Germany,Thyrnau,Bayern,,www2.ee-ip.org/content/CompanyPage/show/turboden-spa/file/216_ORC_Technology_for_Geothermal_Energy_Source_,,,0,0,0,0,www.www2.ee-ip.org/content/CompanyPage/show/turboden-spa/file/216_ORC_Technology_for_Geothermal_Energy_Source_
Sakshi,885-296-1075,http://www.bjbaoer.com,116.13.179.66,14.234.59.227,03-06-2018 09:53,1536 * 864,5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0,Firefox,Desktop,39.184,21.538,Saudi Arabia,Jiddah,Makkah,,ee-ip.org/events,,www.google.com.sa,0,1,0,0,www.ee-ip.org/events
Brobible,724-367-7408,http://www.nhncorp.com,46.78.162.48,155.0.85.225,02-06-2018 14:06,1707 * 1067,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134,Desktop,8.700211377,50.10917934,Germany,Frankfurt Am Main,Hessen,,ee-ip.org,,deref-web-02.de,0,0,1,0,www.ee-ip.org
Itaucard,724-367-7408,,83.126.219.113,195.140.78.154,02-06-2018 13:31,1536 * 864,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,121.51987,25.04214,Taiwan,Taipei,Taipei,,ee-ip.org/articles/detailed/b54ae3494e0cfd5837f5693810b4fbe5/utilities-and-governments-are-wasting-millions-of-dollars-subsidizing-a-wrong-technology-for-motor-s,,,0,0,0,68,www.ee-ip.org/articles/detailed/b54ae3494e0cfd5837f5693810b4fbe5/utilities-and-governments-are-wasting-millions-of-dollars-subsidizing-a-wrong-technology-for-motor-s --> www.ee-ip.org/articles/detailed/b54ae3494e0cfd5837f5693810b4fbe5/utilities-and-governments-are-wasting-millions-of-dollars-subsidizing-a-wrong-technology-for-motor-s
Brobible,724-367-7408,http://www.nhncorp.com,46.78.162.48,155.0.85.225,02-06-2018 09:27,1707 * 1067,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134,Desktop,8.700281159,50.10911005,Germany,Frankfurt Am Main,Darmstadt,,ee-ip.org,,deref-web-02.de,0,0,1,0,www.ee-ip.org
Timtara,724-367-7408,,95.186.67.171,73.141.201.182,01-06-2018 17:43,1680 * 1050,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/66.0.3359.139 Safari/537.36 PTST/SpeedCurve/180506.230515,Desktop,-3.71051,40.43045,Spain,Madrid,Madrid,,ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps,,www.google.es,0,1,0,0,www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps
Wiggle,970-167-8743,http://www.clubhola.com,124.96.56.198,245.84.194.85,01-06-2018 17:10,1920 * 1080,5.0 (Windows),Firefox,Desktop,2.34107,48.86023,France,Paris,Paris,,ee-ip.org,,www.google.com,0,1,0,0,www.ee-ip.org
Anytubes,724-367-7408,http://www.globbos.com,75.230.115.101,68.130.11.25,01-06-2018 13:03,1280 * 800,5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebK,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Mac,-3.68514,40.42618,Spain,Madrid,Madrid,,ee-ip.org/articles/detailed/b47874cb44f784387d2ff09bc390df64/energy-efficiency-works,,www.google.de,0,1,0,0,www.ee-ip.org/articles/detailed/b47874cb44f784387d2ff09bc390df64/energy-efficiency-works
Seznam,384-338-5139,http://www.fundely.com,182.199.250.238,179.255.201.201,01-06-2018 12:43,1920 * 1200,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,8.638,50.086,Germany,Frankfurt-Niederrad,Hessen,,www2.ee-ip.org/content/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy,,www.google.de,0,1,0,117,www.www2.ee-ip.org/content/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy --> www.ee-ip.org/about --> www.ee-ip.org --> www.ee-ip.org/about --> www.www2.ee-ip.org/content/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy
Civicuk,236-067-2830,http://www.temagay.com,98.70.122.99,33.217.179.178,01-06-2018 10:26,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/6640bb0e4577f612ae97c07ac211429f/does-vr-work-for-energy-efficiency-markets-a-review-of-the-vr-presentation-of-the-investor-confiden,,,0,0,0,0,www.ee-ip.org/articles/detailed/6640bb0e4577f612ae97c07ac211429f/does-vr-work-for-energy-efficiency-markets-a-review-of-the-vr-presentation-of-the-investor-confiden
Shadipal,879-149-7304,http://www.getfave.com,111.157.130.143,198.126.183.93,01-06-2018 10:05,1680 * 1050,5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0,Firefox,Desktop,2.19702,48.89001,France,Nanterre,Hauts-De-Seine,,ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps,,www.google.fr,0,1,0,0,www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps
Civicuk,236-067-2830,http://www.temagay.com,98.70.122.99,33.217.179.178,01-06-2018 09:12,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/6640bb0e4577f612ae97c07ac211429f/does-vr-work-for-energy-efficiency-markets-a-review-of-the-vr-presentation-of-the-investor-confiden,,,0,0,0,3297,www.ee-ip.org/articles/detailed/6640bb0e4577f612ae97c07ac211429f/does-vr-work-for-energy-efficiency-markets-a-review-of-the-vr-presentation-of-the-investor-confiden --> www.ee-ip.org/articles/detailed/6640bb0e4577f612ae97c07ac211429f/does-vr-work-for-energy-efficiency-markets-a-review-of-the-vr-presentation-of-the-investor-confiden --> www.ee-ip.org
Filmikz,312-211-5348,http://www.gamestar.com,251.18.243.38,144.149.125.203,01-06-2018 05:54,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/67.0.3396.62 Safari/537.36,Desktop,101.6869,3.139,Malaysia,Kuala Lumpur,Kuala Lumpur,,ee-ip.org,,www.google.com,0,1,0,88,www.ee-ip.org --> www.ee-ip.org/articles/detailed/6640bb0e4577f612ae97c07ac211429f/does-vr-work-for-energy-efficiency-markets-a-review-of-the-vr-presentation-of-the-investor-confiden --> www.ee-ip.org
Itaucard,935-280-9172,http://www.perfecte.com,64.27.221.188,90.182.158.241,01-06-2018 05:19,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,121.51987,25.04214,Taiwan,Taipei,Taipei,,ee-ip.org/articles/detailed/b54ae3494e0cfd5837f5693810b4fbe5/utilities-and-governments-are-wasting-millions-of-dollars-subsidizing-a-wrong-technology-for-motor-s,,,0,0,0,0,www.ee-ip.org/articles/detailed/b54ae3494e0cfd5837f5693810b4fbe5/utilities-and-governments-are-wasting-millions-of-dollars-subsidizing-a-wrong-technology-for-motor-s
Katohika,671-376-9803,http://www.hitachi.com,66.3.56.244,38.155.87.55,31-05-2018 20:24,2048 * 1152,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,HeadlessChrome/65.0.3325.181 Safari/537.36,Desktop,-90.55216,37.81116,United States,Park Hills,Missouri,,ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery
Chmail,330-531-1594,http://www.chaoji.com,49.130.130.227,254.20.91.7,31-05-2018 18:13,2560 * 1440,5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebK,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Mac,-0.688,51.776,United Kingdom,Dancers End,Buckinghamshire,"30  City Road, London, United Kingdom, EC1Y 2AB",ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting,,www.google.co.uk,0,1,0,0,www.ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting
Edigital,626-061-2120,http://www.dramba.com,164.53.251.212,109.83.151.164,31-05-2018 16:22,375 * 667,5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) Ap,Mobile/15E302 mailapp/5.4.5,Mobile,4.35249,50.84674,Belgium,Brussels,Brussels,,www2.ee-ip.org/content/show/norsk-energi/file/102_Energy_Recovery_in_Metallurgical_Industry,,www.linkedin.com,0,1,0,0,www.www2.ee-ip.org/content/show/norsk-energi/file/102_Energy_Recovery_in_Metallurgical_Industry
Menulog,724-367-7408,http://www.teefury.com,13.9.228.24,174.188.246.46,31-05-2018 15:03,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/67.0.3396.62 Safari/537.36,Desktop,2.34107,48.86023,France,Paris,Paris,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.fr,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
Homeip,989-879-0934,http://www.fotocash.com,158.199.197.70,114.156.38.118,31-05-2018 14:41,1366 * 768,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,72.8777,19.076,India,Mumbai,Maharashtra,,ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps,,www.google.co.in,0,1,0,0,www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps
Shinkin,658-543-5520,http://www.perfecte.com,218.96.81.173,152.31.93.248,31-05-2018 13:14,1366 * 768,5.0 (X11),Firefox,Desktop,76.76,30.365,India,Ambala,Haryana,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
Edweek,987-878-5756,http://www.cerevo.com,65.184.52.139,88.115.1.95,31-05-2018 12:15,1920 * 1080,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org,,www.google.be,0,1,0,991,www.ee-ip.org --> www.ee-ip.org/events --> www.ee-ip.org/events/detailed/47fc48b8efb2ebbad957d1f5344d996e/achema-2018 --> www.ee-ip.org/events --> www.ee-ip.org/events/detailed/a7f961412411261b832582476b0897e7/automatica-2018 --> www.ee-ip.org/events --> www.ee-ip.org/events/detailed/0c4a9bec4cd6cee87c11266006bc0efb/motek-2018 --> www.ee-ip.org/events/detailed/67243c2f7ef5d66d9b299f22518b4ced/sps-ipc-drives-2018 --> www.ee-ip.org/events --> www.ee-ip.org/events --> www.ee-ip.org/nc/business-practices
Bobiler,917-656-4932,http://www.dkvartal.com,134.132.241.141,248.130.34.171,31-05-2018 11:56,1368 * 912,5.0 (Windows),Firefox,Desktop,0,51.51222,United Kingdom,London,Greater London,"1 Burwood Place, London, England, W2 2UT",ee-ip.org/articles/detailed/6a0c4b455cbb2475e46ed547eb2c6c71/when-is-the-grid-full,,t.co,0,0,0,0,www.ee-ip.org/articles/detailed/6a0c4b455cbb2475e46ed547eb2c6c71/when-is-the-grid-full
Litmus,763-332-4127,http://www.darkbb.com,92.86.49.44,198.72.125.93,31-05-2018 11:12,1600 * 900,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,73.7727,18.6141,India,Thergaon,Maharashtra,,ee-ip.org/articles/detailed/4d7ff810b37bf059b55f5a9a7df2639d/india-a-global-player-in-energy-efficiency,,t.co,0,0,0,0,www.ee-ip.org/articles/detailed/4d7ff810b37bf059b55f5a9a7df2639d/india-a-global-player-in-energy-efficiency
Ichoose,432-808-5043,http://www.gigantti.com,74.131.209.203,233.214.244.78,31-05-2018 10:35,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/51.0.2704.106 Safari/537.36,Desktop,121.5,25.06667,Taiwan,Sanchong,New Taipei,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.com.tw,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
Syosetu,202-688-4958,http://www.epicfail.com,136.230.58.81,102.249.136.124,31-05-2018 10:33,1920 * 1080,5.0 (Windows),Firefox,Desktop,7.051,50.7165,Germany,Duisdorf,Nordrhein-Westfalen,,ee-ip.org,,www.ecosia.org,0,0,0,18,www.ee-ip.org --> www.ee-ip.org
Lifehack,209-972-4912,http://www.sosorank.com,167.33.147.12,206.64.2.151,31-05-2018 09:39,1024 * 768,5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KH,PhantomJS/2.1.1 Safari/538.1,Desktop,8.6821,50.1109,Germany,Frankfurt Am Main,Hessen,,ee-ip.org/services,,,0,0,0,0,www.ee-ip.org/services
Smatch,269-296-1792,http://www.bloggers.com,117.105.165.63,14.102.128.234,31-05-2018 05:58,1680 * 1050,5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; ,Firefox,Desktop,114.1095,22.3964,Hong Kong,Hong Kong,None,,ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base,,www.google.com,0,1,0,0,www.ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base
Firebit,322-179-3329,http://www.hvylya.com,187.112.243.58,234.0.106.254,31-05-2018 05:33,1600 * 1200,"5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l",Chrome/52.0.2743.116 Safari/537.36,Desktop,77.2233,28.6182,India,New Delhi,Delhi,,www2.ee-ip.org/content/show/yourenergy/file/304_Case_Study_of_Imam_Khomeini_Oil_Refining_Company,,www.google.co.in,0,1,0,0,www.www2.ee-ip.org/content/show/yourenergy/file/304_Case_Study_of_Imam_Khomeini_Oil_Refining_Company
Maastars,724-367-7408,http://www.superjob.com,213.79.128.37,224.136.243.194,31-05-2018 05:28,1600 * 900,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,-74.06453,40.77826,United States,Secaucus,New Jersey,,ee-ip.org/articles/detailed/18eb425c07361782ce3b964b2ba036a8/energy-transition-goes-virtual-the-icp-project,,www.google.com.sg,0,1,0,50,www.ee-ip.org/articles/detailed/18eb425c07361782ce3b964b2ba036a8/energy-transition-goes-virtual-the-icp-project --> www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision
Pmcmed,505-489-4895,http://www.cgbchina.com,249.39.134.194,183.105.246.105,30-05-2018 18:30,1440 * 900,5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebK,Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.68 (Edition Campaign 70,Mac,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org,,www.google.be,0,1,0,0,www.ee-ip.org
Anobii,524-717-7120,http://www.syosetu.com,92.144.163.34,68.92.251.120,30-05-2018 16:34,1920 * 1080,5.0 (Windows),Firefox,Desktop,-1.206166,52.772099,United Kingdom,Loughborough,Leicestershire,,ee-ip.org/events/detailed/c3dae68b27d3bb2193d590107fe6dde4/webinar-enter-the-german-market-for-industrial-energy-efficiency,,2llox.r.a.d.sendibm1.com,0,0,1,0,www.ee-ip.org/events/detailed/c3dae68b27d3bb2193d590107fe6dde4/webinar-enter-the-german-market-for-industrial-energy-efficiency
Pmcmed,324-868-1242,http://www.mulberry.com,246.229.15.58,87.241.218.233,30-05-2018 14:51,1440 * 900,5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK,Version/11.1 Safari/605.1.15,Mac,16.37417,48.20861,Austria,Wien,Wien,,ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision,,www.google.at,0,1,0,0,www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision
Nirmaltv,803-693-5569,http://www.agronews.com,17.71.7.11,74.133.114.171,30-05-2018 14:09,360 * 640,5.0 (Linux; Android 8.0.0; F8332 Build/41.3.A.2.1,Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36,Mobile,2.34107,48.86023,France,Paris,Paris,,ee-ip.org,,,0,0,0,0,www.ee-ip.org
Gongkong,484-951-6249,http://www.curtin.com,13.107.144.204,34.89.132.189,30-05-2018 14:07,1920 * 1080,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,-0.879,51.427,United Kingdom,Winnersh,Wokingham,,ee-ip.org/articles/detailed/bfe9e1e943bf1140489db57af110e4ea/industrial-motors-energy-saving-potential-5-nuclear-power-plants,,www.google.co.uk,0,1,0,0,www.ee-ip.org/articles/detailed/bfe9e1e943bf1140489db57af110e4ea/industrial-motors-energy-saving-potential-5-nuclear-power-plants
Adspeed,482-754-8778,http://www.darkbb.com,216.210.86.12,255.186.244.160,30-05-2018 12:50,320 * 200,"5.0 (X11; Linux x86_64) AppleWebKit/538.1 (KHTML,",NG/6.5.24024 Safari/538.1,Desktop,2.34107,48.86023,France,Paris,Paris,,www2.ee-ip.org/content/show/turboden-srl/file/259_ORC_Technology_in_Oil_and_Gas_industry,,,0,0,0,0,www.www2.ee-ip.org/content/show/turboden-srl/file/259_ORC_Technology_in_Oil_and_Gas_industry
Rizhiwu,772-200-3522,http://www.hostway.com,12.42.11.197,45.238.242.52,30-05-2018 11:20,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/66.0.3359.181 Safari/537.36 PTST/180525.120557,Desktop,77.5946,12.9716,India,Bengaluru,Karnataka,,ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps,,,0,0,0,0,www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps
Kazatube,724-367-7408,http://www.sheknows.com,201.181.25.181,198.232.149.203,30-05-2018 10:21,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063,Desktop,11.0768,49.452,Germany,Nuernberg,Bayern,,ee-ip.org/articles/detailed/2ad5e5e796553f1bdd6dd6c572079e1c/blockchain-the-basis-for-disruptive-innovation-in-the-energy-sector,,www.bing.com,0,1,0,0,www.ee-ip.org/articles/detailed/2ad5e5e796553f1bdd6dd6c572079e1c/blockchain-the-basis-for-disruptive-innovation-in-the-energy-sector
