Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
"Bedrock Group","""+44 207 518 88 15""",http://www.bedrockgroup.com/,27.254.245.254,27.254.245.254,"2018-01-29 12:19:37","360 * 640","5.0 (Linux; Android 6.0; P9000 Build/MRA58K) Appl","Version/4.0 Chrome/64.0.3282.123 Mobile Safari/537.36 ManagedBrowser/1.2.3896.5",Mobile,100.52917,13.73417,Thailand,Bangkok,"Krung Thep",,ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps,,com.linkedin.android,0,1,0,0,www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps
"It-Dienstleistungszentrum Berlin","""+49 30 90222-0""",https://www.itdz-berlin.de/,bln-29-160.verwalt-berlin.de,141.15.29.160,"2018-01-29 11:56:17","1680 * 1050","5.0 (Windows)",Firefox,Desktop,13.4061,52.5192,Germany,Berlin,Berlin,,ee-ip.org/articles/detailed/0c019c0356111894cc5769d5686d8980/new-recording-of-energy-performance-contracts-epcs-in-government-accounts,,duckduckgo.com,0,0,0,0,www.ee-ip.org/articles/detailed/0c019c0356111894cc5769d5686d8980/new-recording-of-energy-performance-contracts-epcs-in-government-accounts
"Tohoku University",,tohoku.ac.jp,130.34.154.240,130.34.154.240,"2018-01-29 09:42:40","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,140.86936,38.26822,Japan,Aoba-Ku,Miyagi,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.co.jp,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
"Rgf Executive Search India","""+91 124 414 2750""",http://www.rgf-executive.co.in,nsg-static-178.40.76.182-airtel.com,182.76.40.178,"2018-01-29 05:57:10","1366 * 768","5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, l","Chrome/49.0.2623.112 Safari/537.36",Desktop,72.8678,19.1006,India,"Sahar Village",Maharashtra,,ee-ip.org,,www.google.co.in,0,1,0,0,www.ee-ip.org
Vianet,"(705) 675-0400",http://vianet.ca/,dyn-pppoe-142-51-213-236.vianet.ca,142.51.213.236,"2018-01-28 23:06:24","375 * 667","5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) ","Mobile/14G60 MicroMessenger/6.5.14 NetType/3G Language/zh_CN",Mobile,-80.306043071743,46.211688915329,Canada,"Greater Sudbury","Nipissing District",,ee-ip.org/articles/detailed/ef1380f71ca6a485cb75724f21b675d8/the-benefit-of-compressed-air-systems-becoming-smart-a-boge-example,,www.linkedin.com,0,1,1,0,www.ee-ip.org/articles/detailed/ef1380f71ca6a485cb75724f21b675d8/the-benefit-of-compressed-air-systems-becoming-smart-a-boge-example
"Minghsin University Of Science And Technology","886 3 559 3142",http://www.must.edu.tw/,140.118.101.131,140.118.101.131,"2018-01-27 09:27:55","1920 * 1080","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,121.54271,25.02616,Taiwan,Taipei,Taipei,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.com.tw,0,1,0,0,www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software
"Deugro Group","""+49 (0) 421 36509-20""",https://www.deugro.com/,port-213-217-105-162.static.qsc.de,213.217.105.162,"2018-01-26 16:05:54","1920 * 1200","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,8.8017,53.0793,Germany,Bremen,Bremen,,ee-ip.org/articles/detailed,,www.efficienzaenergetica.enea.it,0,0,0,0,www.ee-ip.org/articles/detailed
"Wurzburger Versorgungs- Und Verkehrs- Gmbh","""+49 931 360""",https://www.wvv.de,vpnportal1.wvv.de,145.253.206.78,"2018-01-26 12:48:05","1680 * 1050","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/54.0.2840.59 Safari/537.36",Desktop,9.937,49.7941,Germany,"Altstadt (Wuerzburg)",Bayern,,www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung,,www.google.de,0,1,0,0,www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung
"National Institute For Research And Development In Informatics","""+40 21 316 5262""",https://www.ici.ro/,89.40.218.244,89.40.218.244,"2018-01-26 10:31:43","1680 * 1050","5.0 (Windows)",Firefox,Desktop,26.0158,44.43405,Romania,Bucuresti,Bucuresti,,www2.ee-ip.org/company/CompanyPage/show/acte-heat-exchanger/file/187_Compact_heat_recuperators_for_Power_Generation_and_18kW_CHP_Gas_Turbine,,www.google.ro,0,1,0,0,www.www2.ee-ip.org/company/CompanyPage/show/acte-heat-exchanger/file/187_Compact_heat_recuperators_for_Power_Generation_and_18kW_CHP_Gas_Turbine
"The Paladin Companies",212.953.7400,http://www.paladinstaff.com,custnets-66-43-100-139.rinc.net,66.43.100.139,"2018-01-25 22:56:22","1920 * 1080","5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0",Firefox,Desktop,-73.97902,40.75891,"United States","New York","New York",,ee-ip.org/articles/detailed/09c8c9c90bdffece8309b9ef7cddfe5b/blockchain-in-the-energy-sector-institutional-disruption,,,0,0,0,0,www.ee-ip.org/articles/detailed/09c8c9c90bdffece8309b9ef7cddfe5b/blockchain-in-the-energy-sector-institutional-disruption
"Commissariat A L Energie Atomique","(33) 1 64 50 10 00",http://www.cea.fr,gre050880-160.intra.cea.fr,132.168.161.82,"2018-01-25 16:05:47","1680 * 1050","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,5.73163,45.19428,France,Grenoble,Isere,,ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software,,www.google.fr,0,1,0,1731,"www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software --> www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software --> www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/ca964c970447bfe0721c763ab4b2b43c/energy-flexibility-initiative-from-the-university-of-stuttgart --> www.ee-ip.org/articles/detailed/6aca03305a9634e44c6fa7393b5fd384/artificial-intelligence-in-energy-management-software"
"Gruppo Hera","""+39 051 287111""",http://www.gruppohera.it/,out.gruppohera.it,213.174.164.11,"2018-01-25 15:06:09","1524 * 857","5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR",Firefox,Desktop,11.71612,44.35591,Italy,Imola,Bologna,,ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success,,,0,0,0,1604,"www.ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success --> www.ee-ip.org/articles/detailed/999325585c33f81f2b421390498a8124/energy-audit-in-smes-could-unlock-great-energy-efficiency-potential-in-europe-a-focus-on-the-italia"
"The Ministry Of Economy",67013100,https://www.em.gov.lv/,cp.em.gov.lv,85.254.134.194,"2018-01-25 07:51:37","1600 * 900","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/63.0.3239.84 Safari/537.36",Desktop,24.13431,56.96017,Latvia,Riga,Riga,,ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting,,,0,0,0,0,www.ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting
"Taiwan Academic Network",,ntu.edu.tw,140.112.176.205,140.112.176.205,"2018-01-25 04:05:46","1920 * 1080","5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebK","Version/11.0.2 Safari/604.4.7 Maxthon/5.0.32",Mac,121.54312210514,25.021219779604,Taiwan,Taipei,Taipei,,ee-ip.org,,t.co,0,0,1,880,"www.ee-ip.org --> www.ee-ip.org --> www.ee-ip.org/articles --> www.www2.ee-ip.org/company/CompanyPage/show/dnv-gl/file/340_Explaining_the_Jargon_behind_the_Internet_of_Things --> www.www2.ee-ip.org/company/CompanyPage/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy"
"Gruppo Hera","""+39 051 287111""",http://www.gruppohera.it/,out.gruppohera.it,213.174.164.11,"2018-01-24 17:01:35","1097 * 617","5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR",Firefox,Desktop,11.71612,44.35591,Italy,Imola,Bologna,,ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success,,,0,0,0,92,"www.ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success --> www.ee-ip.org/articles/detailed/999325585c33f81f2b421390498a8124/energy-audit-in-smes-could-unlock-great-energy-efficiency-potential-in-europe-a-focus-on-the-italia"
"Fraunhofer-Gesellschaft Zur Förderung Der Angewandten Forschung E.V.","""+49 89 1205-0 """,https://www.fraunhofer.de,129.233.1.142,129.233.1.142,"2018-01-24 16:19:24","1920 * 1080","5.0 (Windows)",Firefox,Desktop,9.1818,48.7754,Germany,Stuttgart,Baden-Wuerttemberg,,ee-ip.org,,www.google.de,0,1,0,10,"www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org"
"Gruppo Hera","""+39 051 287111""",http://www.gruppohera.it/,out.gruppohera.it,213.174.164.11,"2018-01-24 14:29:58","1280 * 720","5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR",Firefox,Desktop,11.71612,44.35591,Italy,Imola,Bologna,,ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success,,,0,0,0,53,"www.ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success --> www.ee-ip.org/articles/detailed/999325585c33f81f2b421390498a8124/energy-audit-in-smes-could-unlock-great-energy-efficiency-potential-in-europe-a-focus-on-the-italia"
"Dorint Hotel Convention Center Berlin","""+49 221 48567444""",https://www.dorint.com/,89.246.150.90,89.246.150.90,"2018-01-24 12:58:52","360 * 640","5.0 (Linux; Android 7.0; LG-H850 Build/NRD90U) Ap","Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 OPR/23.0.2254.114923",Mobile,13.347,52.505,Germany,Tiergarten,Berlin,,ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting,,t.co,0,0,0,0,www.ee-ip.org/articles/detailed/d296929403a5c5c3aae5852e9fbc924c/faq-how-the-icp-process-works-for-industry-district-energy-and-street-lighting
Enea,06-36271,http://www.enea.it/,ArcNat-67-243.bologna.enea.it,192.107.67.243,"2018-01-24 10:40:59","1920 * 1080","5.0 (Windows)",Firefox,Desktop,11.3427,44.5038,Italy,Bologna,Bologna,,ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success,,www.google.it,0,1,0,0,www.ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success
"Technical Advertising","""+44 (0)1582 390980""",http://www.technical-advertising.com/,mailgate.technical-advertising.com,212.250.118.234,"2018-01-24 10:33:44","1280 * 1024","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,-1.54444,53.81028,"United Kingdom",Leeds,Leeds,"Sparkford, Sparkford, Yeovil, Somerset, England, BA22 7JJ",www2.ee-ip.org/company/CompanyPage/show/gardner-denver-industrials-group/file/343_Beverages:_Gropper_-_oil_free_piston_compressor_for_bottling,,,0,0,0,0,www.www2.ee-ip.org/company/CompanyPage/show/gardner-denver-industrials-group/file/343_Beverages:_Gropper_-_oil_free_piston_compressor_for_bottling
"Zuari Agro Chemicals Limited","91-124 -4827800",http://www.zuari.in/,61.95.254.10,61.95.254.10,"2018-01-24 09:06:23","1280 * 720","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,77.0266,28.4595,India,Gurgaon,Haryana,,www2.ee-ip.org/company/CompanyPage/show/pepite-sa/file/155_Case_study_cement_industry:_increased_fuel_efficiency,,www.google.co.in,0,1,0,0,www.www2.ee-ip.org/company/CompanyPage/show/pepite-sa/file/155_Case_study_cement_industry:_increased_fuel_efficiency
"Holiday Inn Express London","""+44 (20) 73004300""",https://www.ihg.com/,web1211.pavilion.net,212.74.2.195,"2018-01-23 19:20:56","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,-0.08556,51.45778,"United Kingdom",Southwark,"Greater London","Holiday Inn Express Victoria, 106-110 Belgrave Road, London, England, SW1V 2BJ",ee-ip.org/about,,www.ee-ip.org,0,0,0,0,www.ee-ip.org/about
"Dorint Hotel Convention Center Berlin","""+49 221 48567444""",https://www.dorint.com/,89.246.150.90,89.246.150.90,"2018-01-23 16:51:53","360 * 640","5.0 (Linux; Android 7.0; LG-H850 Build/NRD90U) Ap","Version/4.0 Chrome/63.0.3239.111 Mobile Safari/537.36 OPR/23.0.2254.114923",Mobile,13.347,52.505,Germany,Tiergarten,Berlin,,ee-ip.org/articles/detailed/6aa682afdebccb422ff5bc6c7c6892d1/we-accelerate-the-energy-transition,,t.co,0,0,0,0,www.ee-ip.org/articles/detailed/6aa682afdebccb422ff5bc6c7c6892d1/we-accelerate-the-energy-transition
"Esaenergie Srl","""+39 0434 247103""",http://www.esaenergie.it/,host22-104-static.110-62-b.business.telecomitalia.it,62.110.104.22,"2018-01-23 14:59:23","1920 * 1080","5.0 (Windows)",Firefox,Desktop,9.192,45.472,Italy,Milano,Milano,,ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success,,www.agenziaefficienzaenergetica.it,0,0,0,0,www.ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success
Greenfish,"""+32 2 333 09 90""",http://www.greenfish.eu/,217.111.181.42,217.111.181.42,"2018-01-23 14:50:58","1680 * 1050","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,www2.ee-ip.org/company/CompanyPage/show/he-consulting-sro/file/248_How_to_bring_ISO_50001_into_life_-_Automotiv_Industry_Case_Study_pdf,,www.google.be,0,1,0,0,www.www2.ee-ip.org/company/CompanyPage/show/he-consulting-sro/file/248_How_to_bring_ISO_50001_into_life_-_Automotiv_Industry_Case_Study_pdf
"Adene - Agency For Energy","""+351 21 472 2800""",http://www.adene.pt/,83.240.188.254,83.240.188.254,"2018-01-23 12:58:19","1280 * 720","5.0 (Windows)",Firefox,Desktop,-9.19278,38.72222,Portugal,Lisboa,Lisboa,,ee-ip.org/about,,,0,0,0,612,"www.ee-ip.org/about --> www.ee-ip.org/services --> www.ee-ip.org/about --> www.ee-ip.org/the-network --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/87f4ab4b1d6c3c767a9dcae1e30b0808/the-technical-potential-of-large-and-industrial-heat-pumps --> www.ee-ip.org/partners"
"Adene - Agency For Energy","""+351 21 472 2800""",http://www.adene.pt/,83.240.188.254,83.240.188.254,"2018-01-23 12:57:25","1367 * 768","5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,-9.19278,38.72222,Portugal,Lisboa,Lisboa,,ee-ip.org/about,,,0,0,0,581,"www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/the-network --> www.ee-ip.org/services --> www.ee-ip.org/partners --> www.ee-ip.org/services --> www.ee-ip.org/nc/business-practices --> www.ee-ip.org/articles --> www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/the-network"
"National Technical University Of Athens",,ntua.gr,vagelis_psarras.epu.ntua.gr,147.102.6.57,"2018-01-23 10:20:06","1440 * 900","5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,23.71999,37.96999,Greece,Athina,Attiki,,ee-ip.org/articles/detailed/1a0f1159f5c75ae1b96b30b4ed4f3c5a/6-principles-for-a-market-design-that-enables-the-energy-transition,,xlcx.r.a.d.sendibm1.com,0,0,0,,"www.ee-ip.org/articles/detailed/1a0f1159f5c75ae1b96b30b4ed4f3c5a/6-principles-for-a-market-design-that-enables-the-energy-transition --> www.ee-ip.org/articles/detailed/9e3e2a69104b9defde02c229ec3a4839/the-eu-moves-forward-on-green-investments --> www.ee-ip.org"
"Hybrid Energy As","""+47 21 38 67 20""",http://www.hybridenergy.no/,remote.hybridenergy.no,46.19.18.166,"2018-01-23 08:48:50","1366 * 768","5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E",Firefox,Desktop,10.7363,59.9164,Norway,Oslo,Oslo,,ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality,,,0,0,0,,www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality
"University Of Houston",,uh.edu,129.7.0.219,129.7.0.219,"2018-01-22 21:59:56","1280 * 720","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",Desktop,-95.3633,29.7632,"United States",Houston,Texas,,ee-ip.org/articles/detailed/eb21705a80ba846bf019b7cd0e950b9d/game-changers-in-the-energy-system,,,0,0,0,,www.ee-ip.org/articles/detailed/eb21705a80ba846bf019b7cd0e950b9d/game-changers-in-the-energy-system
"Clidom Energy, S.L.","34 93 001 11 10",https://www.holaluz.com/,62.97.110.35,62.97.110.35,"2018-01-22 16:51:57","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,2.1573,41.33345,Spain,Barcelona,Barcelona,,ee-ip.org/articles/detailed/7613a0866ce8b0521f89a3afac2c860d/what-the-eu-winter-package-means-for-industry,,www.google.es,0,1,0,,www.ee-ip.org/articles/detailed/7613a0866ce8b0521f89a3afac2c860d/what-the-eu-winter-package-means-for-industry
"Vbo Vzw","""+ 32 2 515 08 11""",http://www.vbo-feb.be/,217.111.182.130,217.111.182.130,"2018-01-22 11:08:08","1920 * 1080","5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/57e0c8928b53c5f290c0cb5bf8ece94d/onward-we-go-starting-the-credentialing-process-for-icp-europe-industry-projects,,www.linkedin.com,0,1,0,,"www.ee-ip.org/articles/detailed/57e0c8928b53c5f290c0cb5bf8ece94d/onward-we-go-starting-the-credentialing-process-for-icp-europe-industry-projects --> www.ee-ip.org/services"
"Loughborough University","""+44 (0)1509 263171""",http://www.lboro.ac.uk/,lp1-186-109.lut.ac.uk,131.231.186.109,"2018-01-22 11:06:26","1920 * 1080","5.0 (Windows)",Firefox,Desktop,-1.206166,52.772099,"United Kingdom",Loughborough,Leicestershire,,ee-ip.org,,e3p.jrc.ec.europa.eu,0,0,1,,"www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/the-network --> www.ee-ip.org/services --> www.ee-ip.org/newsletter --> www.ee-ip.org/magazine --> www.ee-ip.org --> www.ee-ip.org/services --> www.ee-ip.org/nc/business-practices --> www.www2.ee-ip.org/company/CompanyPage/show/gardner-denver-industrials-group/file/346_Bakery_UK_-_production_air_with_heat_recovery --> www.ee-ip.org/partners --> www.ee-ip.org/nc/business-practices --> www.ee-ip.org/articles"
"City Of Anzio","""+39 06 984991""",http://www.comune.anzio.roma.it/,chkpt.comune.anzio.roma.it,62.110.174.12,"2018-01-22 10:15:54","1600 * 900","5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Desktop,12.62905,41.44795,Italy,Anzio,Roma,,ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success,,www.efficienzaenergetica.enea.it,0,0,0,,www.ee-ip.org/articles/detailed/972d126c82cddffb88dee49595eb9800/the-italian-energy-audits-model-a-cocktail-of-best-practices-that-lead-to-success
"University Of Sheffield",,dyn204207.shef.ac.uk,dyn201215.shef.ac.uk,143.167.201.215,"2018-01-20 19:57:36","1280 * 800","5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebK","Chrome/63.0.3239.132 Safari/537.36 OPR/50.0.2762.58 (Edition Campaign 76",Mac,-1.42861,53.38722,"United Kingdom",Sheffield,Sheffield,,www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/323_10_Facts_about_Heat_Pumps,,www.google.co.uk,0,1,0,,www.www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/323_10_Facts_about_Heat_Pumps
